+----------------------------------+------------------------------------------------------------------------+---------+----------+----------+--------------------------------------------------------------+------------------------------------------------------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                                                                                                 |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                                                                                                         |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                                                                                                       |
| *** ALSO ***                                                                                                                                                                                                                                                                                                    |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                                                                                                       |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                                                                                                        |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                                                                                                       |
+----------------------------------+------------------------------------------------------------------------+---------+----------+----------+--------------------------------------------------------------+------------------------------------------------------------------------------------------------------+
| Mod name                         | Registry name                                                          | Item ID | Meta/dmg | Subtypes | Display name                                                 | Ore Dict keys                                                                                        |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       73 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       74 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       75 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       76 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       77 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       78 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       79 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       80 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       81 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       82 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       83 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       84 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       85 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       86 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       87 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       88 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       89 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       90 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       91 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       92 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       93 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       94 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       95 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       96 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       97 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       98 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |       99 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      100 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      101 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      102 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      103 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      104 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      105 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      106 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      107 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      108 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      109 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      110 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      111 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      112 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      113 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      114 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      115 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      116 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      117 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      118 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      119 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      120 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      121 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      122 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      123 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      124 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      125 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      126 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      127 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      128 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      129 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      130 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      131 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      132 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      133 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      134 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      135 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      136 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      137 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      138 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      139 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      140 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      141 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      142 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      143 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      144 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      145 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      146 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      147 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      148 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      149 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      150 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      151 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      152 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      153 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      154 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      155 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      156 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      157 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      158 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      159 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      160 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      161 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      162 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      163 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      164 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      165 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      166 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      167 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      168 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      169 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      170 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      171 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:spell_book                                                  |    7863 |      172 |     true | Spell Book                                                   |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:storage_upgrade                                             |    7905 |        0 |    false | Wand Storage Upgrade                                         |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:transportation_stone                                        |    7854 |        0 |    false | Stone of Transportation                                      |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:wizard_boots                                                |    7927 |        0 |    false | Wizard Boots                                                 | itemArmor,itemBoots                                                                                  |
| Electroblob's Wizardry           | ebwizardry:wizard_boots_earth                                          |    7947 |        0 |    false | Earth Mage Boots                                             | itemArmor,itemBoots                                                                                  |
| Electroblob's Wizardry           | ebwizardry:wizard_boots_fire                                           |    7931 |        0 |    false | Pyromancer Boots                                             | itemArmor,itemBoots                                                                                  |
| Electroblob's Wizardry           | ebwizardry:wizard_boots_healing                                        |    7955 |        0 |    false | Healer Boots                                                 | itemArmor,itemBoots                                                                                  |
| Electroblob's Wizardry           | ebwizardry:wizard_boots_ice                                            |    7935 |        0 |    false | Ice Mage Boots                                               | itemArmor,itemBoots                                                                                  |
| Electroblob's Wizardry           | ebwizardry:wizard_boots_lightning                                      |    7939 |        0 |    false | Storm Mage Boots                                             | itemArmor,itemBoots                                                                                  |
| Electroblob's Wizardry           | ebwizardry:wizard_boots_necromancy                                     |    7943 |        0 |    false | Necromancer Boots                                            | itemArmor,itemBoots                                                                                  |
| Electroblob's Wizardry           | ebwizardry:wizard_boots_sorcery                                        |    7951 |        0 |    false | Sorcerer Boots                                               | itemArmor,itemBoots                                                                                  |
| Electroblob's Wizardry           | ebwizardry:wizard_handbook                                             |    7861 |        0 |    false | The Wizard's Handbook                                        |                                                                                                      |
| Electroblob's Wizardry           | ebwizardry:wizard_hat                                                  |    7924 |        0 |    false | Wizard Hat                                                   | itemArmor,itemHelmet                                                                                 |
| Electroblob's Wizardry           | ebwizardry:wizard_hat_earth                                            |    7944 |        0 |    false | Earth Mage Hat                                               | itemArmor,itemHelmet                                                                                 |
| Electroblob's Wizardry           | ebwizardry:wizard_hat_fire                                             |    7928 |        0 |    false | Pyromancer Hat                                               | itemArmor,itemHelmet                                                                                 |
| Electroblob's Wizardry           | ebwizardry:wizard_hat_healing                                          |    7952 |        0 |    false | Healer Hat                                                   | itemArmor,itemHelmet                                                                                 |
| Electroblob's Wizardry           | ebwizardry:wizard_hat_ice                                              |    7932 |        0 |    false | Ice Mage Hat                                                 | itemArmor,itemHelmet                                                                                 |
| Electroblob's Wizardry           | ebwizardry:wizard_hat_lightning                                        |    7936 |        0 |    false | Storm Mage Hat                                               | itemArmor,itemHelmet                                                                                 |
| Electroblob's Wizardry           | ebwizardry:wizard_hat_necromancy                                       |    7940 |        0 |    false | Necromancer Hat                                              | itemArmor,itemHelmet                                                                                 |
| Electroblob's Wizardry           | ebwizardry:wizard_hat_sorcery                                          |    7948 |        0 |    false | Sorcerer Hat                                                 | itemArmor,itemHelmet                                                                                 |
| Electroblob's Wizardry           | ebwizardry:wizard_leggings                                             |    7926 |        0 |    false | Wizard Leggings                                              | itemArmor,itemLeggings                                                                               |
| Electroblob's Wizardry           | ebwizardry:wizard_leggings_earth                                       |    7946 |        0 |    false | Earth Mage Leggings                                          | itemArmor,itemLeggings                                                                               |
| Electroblob's Wizardry           | ebwizardry:wizard_leggings_fire                                        |    7930 |        0 |    false | Pyromancer Leggings                                          | itemArmor,itemLeggings                                                                               |
| Electroblob's Wizardry           | ebwizardry:wizard_leggings_healing                                     |    7954 |        0 |    false | Healer Leggings                                              | itemArmor,itemLeggings                                                                               |
| Electroblob's Wizardry           | ebwizardry:wizard_leggings_ice                                         |    7934 |        0 |    false | Ice Mage Leggings                                            | itemArmor,itemLeggings                                                                               |
| Electroblob's Wizardry           | ebwizardry:wizard_leggings_lightning                                   |    7938 |        0 |    false | Storm Mage Leggings                                          | itemArmor,itemLeggings                                                                               |
| Electroblob's Wizardry           | ebwizardry:wizard_leggings_necromancy                                  |    7942 |        0 |    false | Necromancer Leggings                                         | itemArmor,itemLeggings                                                                               |
| Electroblob's Wizardry           | ebwizardry:wizard_leggings_sorcery                                     |    7950 |        0 |    false | Sorcerer Leggings                                            | itemArmor,itemLeggings                                                                               |
| Electroblob's Wizardry           | ebwizardry:wizard_robe                                                 |    7925 |        0 |    false | Wizard Robes                                                 | itemArmor,itemChestplate                                                                             |
| Electroblob's Wizardry           | ebwizardry:wizard_robe_earth                                           |    7945 |        0 |    false | Earth Mage Robes                                             | itemArmor,itemChestplate                                                                             |
| Electroblob's Wizardry           | ebwizardry:wizard_robe_fire                                            |    7929 |        0 |    false | Pyromancer Robes                                             | itemArmor,itemChestplate                                                                             |
| Electroblob's Wizardry           | ebwizardry:wizard_robe_healing                                         |    7953 |        0 |    false | Healer Robes                                                 | itemArmor,itemChestplate                                                                             |
| Electroblob's Wizardry           | ebwizardry:wizard_robe_ice                                             |    7933 |        0 |    false | Ice Mage Robes                                               | itemArmor,itemChestplate                                                                             |
| Electroblob's Wizardry           | ebwizardry:wizard_robe_lightning                                       |    7937 |        0 |    false | Storm Mage Robes                                             | itemArmor,itemChestplate                                                                             |
| Electroblob's Wizardry           | ebwizardry:wizard_robe_necromancy                                      |    7941 |        0 |    false | Necromancer Robes                                            | itemArmor,itemChestplate                                                                             |
| Electroblob's Wizardry           | ebwizardry:wizard_robe_sorcery                                         |    7949 |        0 |    false | Sorcerer Robes                                               | itemArmor,itemChestplate                                                                             |
| Enchanting Plus                  | eplus:advanced_table                                                   |    8024 |        0 |    false | True Enchanting Table                                        |                                                                                                      |
| Enchanting Plus                  | eplus:decorative_book                                                  |    8025 |        0 |     true | Enchanting Plus Book                                         |                                                                                                      |
| Enchanting Plus                  | eplus:decorative_book                                                  |    8025 |        1 |     true | Enchanting Book                                              |                                                                                                      |
| Enchanting Plus                  | eplus:decorative_book                                                  |    8025 |        2 |     true | Prismarine Book                                              |                                                                                                      |
| Enchanting Plus                  | eplus:decorative_book                                                  |    8025 |        3 |     true | Nether Book                                                  |                                                                                                      |
| Enchanting Plus                  | eplus:decorative_book                                                  |    8025 |        4 |     true | Tartarite Book                                               |                                                                                                      |
| Enchanting Plus                  | eplus:decorative_book                                                  |    8025 |        5 |     true | Pale Book                                                    |                                                                                                      |
| Enchanting Plus                  | eplus:decorative_book                                                  |    8025 |        6 |     true | Metal Book                                                   |                                                                                                      |
| Enchanting Plus                  | eplus:table_upgrade                                                    |    8026 |        0 |    false | Enchanting Table Upgrade                                     |                                                                                                      |
| End: Reborn III                  | endreborn:armour_boots_dragon                                          |    8068 |        0 |    false | Dragon Boots                                                 |                                                                                                      |
| End: Reborn III                  | endreborn:armour_boots_obsidian                                        |    8064 |        0 |    false | Obsidian Boots                                               | itemArmor,itemBoots                                                                                  |
| End: Reborn III                  | endreborn:armour_chestplate_dragon                                     |    8066 |        0 |    false | Dragon Chestplate                                            |                                                                                                      |
